date,slot_name,ad_requests,impressions,impression_rate,clicks,click_rate,ecpm,income,raw_json
2026-08-19,文章底部广告,7904,851,0.10769999999999999,4,0.004699999999999999,3.58,3.05,"{""时间"": ""2026-08-19"", ""拉取量"": ""7,904"", ""曝光量"": ""851"", ""曝光率"": ""10.77%"", ""点击量"": ""4"", ""点击率"": ""0.47%"", ""eCPM（元）"": ""3.58"", ""收入（元）"": ""3.05""}"
2026-08-19,留言区广告,8942,369,0.041299999999999996,1,0.0027,3.33,1.23,"{""时间"": ""2026-08-19"", ""拉取量"": ""8,942"", ""曝光量"": ""369"", ""曝光率"": ""4.13%"", ""点击量"": ""1"", ""点击率"": ""0.27%"", ""eCPM（元）"": ""3.33"", ""收入（元）"": ""1.23""}"
2026-08-19,贴图底部推荐流广告,657,57,0.0868,1,0.0175,2.63,0.15,"{""时间"": ""2026-08-19"", ""拉取量"": ""657"", ""曝光量"": ""57"", ""曝光率"": ""8.68%"", ""点击量"": ""1"", ""点击率"": ""1.75%"", ""eCPM（元）"": ""2.63"", ""收入（元）"": ""0.15""}"
2026-08-20,文章中部广告,15565,7519,0.48310000000000003,35,0.004699999999999999,2.77,20.85,"{""时间"": ""2026-08-20"", ""拉取量"": ""15,565"", ""曝光量"": ""7,519"", ""曝光率"": ""48.31%"", ""点击量"": ""35"", ""点击率"": ""0.47%"", ""eCPM（元）"": ""2.77"", ""收入（元）"": ""20.85""}"
2026-08-20,文章底部广告,7822,990,0.1266,5,0.0051,2.73,2.7,"{""时间"": ""2026-08-20"", ""拉取量"": ""7,822"", ""曝光量"": ""990"", ""曝光率"": ""12.66%"", ""点击量"": ""5"", ""点击率"": ""0.51%"", ""eCPM（元）"": ""2.73"", ""收入（元）"": ""2.70""}"
2026-08-20,留言区广告,6251,269,0.043,1,0.0037,2.12,0.57,"{""时间"": ""2026-08-20"", ""拉取量"": ""6,251"", ""曝光量"": ""269"", ""曝光率"": ""4.30%"", ""点击量"": ""1"", ""点击率"": ""0.37%"", ""eCPM（元）"": ""2.12"", ""收入（元）"": ""0.57""}"
2026-08-20,贴图底部推荐流广告,650,76,0.11689999999999999,1,0.0132,3.29,0.25,"{""时间"": ""2026-08-20"", ""拉取量"": ""650"", ""曝光量"": ""76"", ""曝光率"": ""11.69%"", ""点击量"": ""1"", ""点击率"": ""1.32%"", ""eCPM（元）"": ""3.29"", ""收入（元）"": ""0.25""}"
2026-08-21,文章中部广告,13936,6485,0.4653,31,0.0048,2.75,17.83,"{""时间"": ""2026-08-21"", ""拉取量"": ""13,936"", ""曝光量"": ""6,485"", ""曝光率"": ""46.53%"", ""点击量"": ""31"", ""点击率"": ""0.48%"", ""eCPM（元）"": ""2.75"", ""收入（元）"": ""17.83""}"
2026-08-21,文章底部广告,6999,784,0.11199999999999999,3,0.0038,2.49,1.95,"{""时间"": ""2026-08-21"", ""拉取量"": ""6,999"", ""曝光量"": ""784"", ""曝光率"": ""11.20%"", ""点击量"": ""3"", ""点击率"": ""0.38%"", ""eCPM（元）"": ""2.49"", ""收入（元）"": ""1.95""}"
2026-08-21,留言区广告,7193,298,0.0414,1,0.0034000000000000002,1.98,0.59,"{""时间"": ""2026-08-21"", ""拉取量"": ""7,193"", ""曝光量"": ""298"", ""曝光率"": ""4.14%"", ""点击量"": ""1"", ""点击率"": ""0.34%"", ""eCPM（元）"": ""1.98"", ""收入（元）"": ""0.59""}"
2026-08-21,贴图底部推荐流广告,425,40,0.0941,2,0.05,3.0,0.12,"{""时间"": ""2026-08-21"", ""拉取量"": ""425"", ""曝光量"": ""40"", ""曝光率"": ""9.41%"", ""点击量"": ""2"", ""点击率"": ""5.00%"", ""eCPM（元）"": ""3.00"", ""收入（元）"": ""0.12""}"
2026-08-22,文章中部广告,8277,3911,0.4725,20,0.0051,5.09,19.89,"{""时间"": ""2026-08-22"", ""拉取量"": ""8,277"", ""曝光量"": ""3,911"", ""曝光率"": ""47.25%"", ""点击量"": ""20"", ""点击率"": ""0.51%"", ""eCPM（元）"": ""5.09"", ""收入（元）"": ""19.89""}"
2026-08-22,文章底部广告,4157,460,0.1107,3,0.006500000000000001,5.26,2.42,"{""时间"": ""2026-08-22"", ""拉取量"": ""4,157"", ""曝光量"": ""460"", ""曝光率"": ""11.07%"", ""点击量"": ""3"", ""点击率"": ""0.65%"", ""eCPM（元）"": ""5.26"", ""收入（元）"": ""2.42""}"
2026-08-22,留言区广告,4292,157,0.0366,1,0.0064,6.75,1.06,"{""时间"": ""2026-08-22"", ""拉取量"": ""4,292"", ""曝光量"": ""157"", ""曝光率"": ""3.66%"", ""点击量"": ""1"", ""点击率"": ""0.64%"", ""eCPM（元）"": ""6.75"", ""收入（元）"": ""1.06""}"
2026-08-22,贴图底部推荐流广告,117,7,0.059800000000000006,0,0.0,4.29,0.03,"{""时间"": ""2026-08-22"", ""拉取量"": ""117"", ""曝光量"": ""7"", ""曝光率"": ""5.98%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""4.29"", ""收入（元）"": ""0.03""}"
2026-08-23,文章中部广告,11474,5610,0.4889,45,0.008,5.58,31.31,"{""时间"": ""2026-08-23"", ""拉取量"": ""11,474"", ""曝光量"": ""5,610"", ""曝光率"": ""48.89%"", ""点击量"": ""45"", ""点击率"": ""0.80%"", ""eCPM（元）"": ""5.58"", ""收入（元）"": ""31.31""}"
2026-08-23,文章底部广告,6373,820,0.12869999999999998,5,0.0060999999999999995,7.66,6.28,"{""时间"": ""2026-08-23"", ""拉取量"": ""6,373"", ""曝光量"": ""820"", ""曝光率"": ""12.87%"", ""点击量"": ""5"", ""点击率"": ""0.61%"", ""eCPM（元）"": ""7.66"", ""收入（元）"": ""6.28""}"
2026-08-23,留言区广告,4992,228,0.045700000000000005,2,0.0088,5.92,1.35,"{""时间"": ""2026-08-23"", ""拉取量"": ""4,992"", ""曝光量"": ""228"", ""曝光率"": ""4.57%"", ""点击量"": ""2"", ""点击率"": ""0.88%"", ""eCPM（元）"": ""5.92"", ""收入（元）"": ""1.35""}"
2026-08-23,贴图底部推荐流广告,96,5,0.0521,0,0.0,4.0,0.02,"{""时间"": ""2026-08-23"", ""拉取量"": ""96"", ""曝光量"": ""5"", ""曝光率"": ""5.21%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""4.00"", ""收入（元）"": ""0.02""}"
2026-08-24,文章中部广告,12955,6285,0.4851,38,0.006,2.76,17.36,"{""时间"": ""2026-08-24"", ""拉取量"": ""12,955"", ""曝光量"": ""6,285"", ""曝光率"": ""48.51%"", ""点击量"": ""38"", ""点击率"": ""0.60%"", ""eCPM（元）"": ""2.76"", ""收入（元）"": ""17.36""}"
2026-08-24,文章底部广告,7661,979,0.1278,3,0.0031,3.03,2.97,"{""时间"": ""2026-08-24"", ""拉取量"": ""7,661"", ""曝光量"": ""979"", ""曝光率"": ""12.78%"", ""点击量"": ""3"", ""点击率"": ""0.31%"", ""eCPM（元）"": ""3.03"", ""收入（元）"": ""2.97""}"
2026-08-24,留言区广告,5267,233,0.044199999999999996,3,0.0129,3.43,0.8,"{""时间"": ""2026-08-24"", ""拉取量"": ""5,267"", ""曝光量"": ""233"", ""曝光率"": ""4.42%"", ""点击量"": ""3"", ""点击率"": ""1.29%"", ""eCPM（元）"": ""3.43"", ""收入（元）"": ""0.80""}"
2026-08-24,贴图底部推荐流广告,164,15,0.0915,0,0.0,1.33,0.02,"{""时间"": ""2026-08-24"", ""拉取量"": ""164"", ""曝光量"": ""15"", ""曝光率"": ""9.15%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""1.33"", ""收入（元）"": ""0.02""}"
2026-08-25,文章中部广告,10976,5202,0.4739,27,0.0052,2.67,13.9,"{""时间"": ""2026-08-25"", ""拉取量"": ""10,976"", ""曝光量"": ""5,202"", ""曝光率"": ""47.39%"", ""点击量"": ""27"", ""点击率"": ""0.52%"", ""eCPM（元）"": ""2.67"", ""收入（元）"": ""13.90""}"
2026-08-25,文章底部广告,5955,709,0.1191,1,0.0014000000000000002,3.22,2.28,"{""时间"": ""2026-08-25"", ""拉取量"": ""5,955"", ""曝光量"": ""709"", ""曝光率"": ""11.91%"", ""点击量"": ""1"", ""点击率"": ""0.14%"", ""eCPM（元）"": ""3.22"", ""收入（元）"": ""2.28""}"
2026-08-25,留言区广告,3976,179,0.045,2,0.011200000000000002,4.13,0.74,"{""时间"": ""2026-08-25"", ""拉取量"": ""3,976"", ""曝光量"": ""179"", ""曝光率"": ""4.50%"", ""点击量"": ""2"", ""点击率"": ""1.12%"", ""eCPM（元）"": ""4.13"", ""收入（元）"": ""0.74""}"
2026-08-25,贴图底部推荐流广告,123,12,0.09759999999999999,0,0.0,0.83,0.01,"{""时间"": ""2026-08-25"", ""拉取量"": ""123"", ""曝光量"": ""12"", ""曝光率"": ""9.76%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""0.83"", ""收入（元）"": ""0.01""}"
2026-08-26,文章中部广告,8419,3780,0.449,29,0.0077,2.9,10.95,"{""时间"": ""2026-08-26"", ""拉取量"": ""8,419"", ""曝光量"": ""3,780"", ""曝光率"": ""44.90%"", ""点击量"": ""29"", ""点击率"": ""0.77%"", ""eCPM（元）"": ""2.90"", ""收入（元）"": ""10.95""}"
2026-08-26,文章底部广告,4752,490,0.10310000000000001,3,0.0060999999999999995,4.06,1.99,"{""时间"": ""2026-08-26"", ""拉取量"": ""4,752"", ""曝光量"": ""490"", ""曝光率"": ""10.31%"", ""点击量"": ""3"", ""点击率"": ""0.61%"", ""eCPM（元）"": ""4.06"", ""收入（元）"": ""1.99""}"
2026-08-26,留言区广告,3783,145,0.0383,3,0.0207,3.24,0.47,"{""时间"": ""2026-08-26"", ""拉取量"": ""3,783"", ""曝光量"": ""145"", ""曝光率"": ""3.83%"", ""点击量"": ""3"", ""点击率"": ""2.07%"", ""eCPM（元）"": ""3.24"", ""收入（元）"": ""0.47""}"
2026-08-26,贴图底部推荐流广告,546,50,0.0916,3,0.06,4.6,0.23,"{""时间"": ""2026-08-26"", ""拉取量"": ""546"", ""曝光量"": ""50"", ""曝光率"": ""9.16%"", ""点击量"": ""3"", ""点击率"": ""6.00%"", ""eCPM（元）"": ""4.60"", ""收入（元）"": ""0.23""}"
2026-08-27,文章中部广告,7974,3643,0.4569,12,0.0033,2.08,7.58,"{""时间"": ""2026-08-27"", ""拉取量"": ""7,974"", ""曝光量"": ""3,643"", ""曝光率"": ""45.69%"", ""点击量"": ""12"", ""点击率"": ""0.33%"", ""eCPM（元）"": ""2.08"", ""收入（元）"": ""7.58""}"
2026-08-27,文章底部广告,4221,506,0.1199,3,0.0059,2.33,1.18,"{""时间"": ""2026-08-27"", ""拉取量"": ""4,221"", ""曝光量"": ""506"", ""曝光率"": ""11.99%"", ""点击量"": ""3"", ""点击率"": ""0.59%"", ""eCPM（元）"": ""2.33"", ""收入（元）"": ""1.18""}"
2026-08-27,留言区广告,3047,115,0.0377,2,0.0174,2.61,0.3,"{""时间"": ""2026-08-27"", ""拉取量"": ""3,047"", ""曝光量"": ""115"", ""曝光率"": ""3.77%"", ""点击量"": ""2"", ""点击率"": ""1.74%"", ""eCPM（元）"": ""2.61"", ""收入（元）"": ""0.30""}"
2026-08-27,贴图底部推荐流广告,431,42,0.0974,2,0.047599999999999996,3.1,0.13,"{""时间"": ""2026-08-27"", ""拉取量"": ""431"", ""曝光量"": ""42"", ""曝光率"": ""9.74%"", ""点击量"": ""2"", ""点击率"": ""4.76%"", ""eCPM（元）"": ""3.10"", ""收入（元）"": ""0.13""}"
2026-08-28,文章中部广告,5277,2501,0.4739,8,0.0032,2.09,5.23,"{""时间"": ""2026-08-28"", ""拉取量"": ""5,277"", ""曝光量"": ""2,501"", ""曝光率"": ""47.39%"", ""点击量"": ""8"", ""点击率"": ""0.32%"", ""eCPM（元）"": ""2.09"", ""收入（元）"": ""5.23""}"
2026-08-28,文章底部广告,2914,356,0.1222,6,0.0169,1.57,0.56,"{""时间"": ""2026-08-28"", ""拉取量"": ""2,914"", ""曝光量"": ""356"", ""曝光率"": ""12.22%"", ""点击量"": ""6"", ""点击率"": ""1.69%"", ""eCPM（元）"": ""1.57"", ""收入（元）"": ""0.56""}"
2026-08-28,留言区广告,2202,85,0.038599999999999995,0,0.0,2.0,0.17,"{""时间"": ""2026-08-28"", ""拉取量"": ""2,202"", ""曝光量"": ""85"", ""曝光率"": ""3.86%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.00"", ""收入（元）"": ""0.17""}"
2026-08-28,贴图底部推荐流广告,290,37,0.1276,0,0.0,4.05,0.15,"{""时间"": ""2026-08-28"", ""拉取量"": ""290"", ""曝光量"": ""37"", ""曝光率"": ""12.76%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""4.05"", ""收入（元）"": ""0.15""}"
2026-08-29,文章中部广告,3652,1709,0.46799999999999997,12,0.006999999999999999,3.29,5.63,"{""时间"": ""2026-08-29"", ""拉取量"": ""3,652"", ""曝光量"": ""1,709"", ""曝光率"": ""46.80%"", ""点击量"": ""12"", ""点击率"": ""0.70%"", ""eCPM（元）"": ""3.29"", ""收入（元）"": ""5.63""}"
2026-08-29,文章底部广告,1998,222,0.11109999999999999,1,0.0045000000000000005,2.25,0.5,"{""时间"": ""2026-08-29"", ""拉取量"": ""1,998"", ""曝光量"": ""222"", ""曝光率"": ""11.11%"", ""点击量"": ""1"", ""点击率"": ""0.45%"", ""eCPM（元）"": ""2.25"", ""收入（元）"": ""0.50""}"
2026-08-29,留言区广告,1159,62,0.0535,0,0.0,2.1,0.13,"{""时间"": ""2026-08-29"", ""拉取量"": ""1,159"", ""曝光量"": ""62"", ""曝光率"": ""5.35%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.10"", ""收入（元）"": ""0.13""}"
2026-08-29,贴图底部推荐流广告,229,21,0.0917,0,0.0,5.24,0.11,"{""时间"": ""2026-08-29"", ""拉取量"": ""229"", ""曝光量"": ""21"", ""曝光率"": ""9.17%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""5.24"", ""收入（元）"": ""0.11""}"
2026-08-30,文章中部广告,3393,1622,0.478,12,0.0074,3.83,6.21,"{""时间"": ""2026-08-30"", ""拉取量"": ""3,393"", ""曝光量"": ""1,622"", ""曝光率"": ""47.80%"", ""点击量"": ""12"", ""点击率"": ""0.74%"", ""eCPM（元）"": ""3.83"", ""收入（元）"": ""6.21""}"
2026-08-30,文章底部广告,1743,218,0.1251,1,0.0046,3.9,0.85,"{""时间"": ""2026-08-30"", ""拉取量"": ""1,743"", ""曝光量"": ""218"", ""曝光率"": ""12.51%"", ""点击量"": ""1"", ""点击率"": ""0.46%"", ""eCPM（元）"": ""3.90"", ""收入（元）"": ""0.85""}"
2026-08-30,留言区广告,1044,44,0.0421,0,0.0,1.59,0.07,"{""时间"": ""2026-08-30"", ""拉取量"": ""1,044"", ""曝光量"": ""44"", ""曝光率"": ""4.21%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""1.59"", ""收入（元）"": ""0.07""}"
2026-08-30,贴图底部推荐流广告,178,19,0.1067,1,0.0526,3.68,0.07,"{""时间"": ""2026-08-30"", ""拉取量"": ""178"", ""曝光量"": ""19"", ""曝光率"": ""10.67%"", ""点击量"": ""1"", ""点击率"": ""5.26%"", ""eCPM（元）"": ""3.68"", ""收入（元）"": ""0.07""}"
2026-08-31,文章中部广告,7135,3391,0.4753,33,0.0097,3.34,11.32,"{""时间"": ""2026-08-31"", ""拉取量"": ""7,135"", ""曝光量"": ""3,391"", ""曝光率"": ""47.53%"", ""点击量"": ""33"", ""点击率"": ""0.97%"", ""eCPM（元）"": ""3.34"", ""收入（元）"": ""11.32""}"
2026-08-31,文章底部广告,3593,439,0.1222,4,0.0091,3.64,1.6,"{""时间"": ""2026-08-31"", ""拉取量"": ""3,593"", ""曝光量"": ""439"", ""曝光率"": ""12.22%"", ""点击量"": ""4"", ""点击率"": ""0.91%"", ""eCPM（元）"": ""3.64"", ""收入（元）"": ""1.60""}"
2026-08-31,留言区广告,1582,61,0.038599999999999995,0,0.0,1.8,0.11,"{""时间"": ""2026-08-31"", ""拉取量"": ""1,582"", ""曝光量"": ""61"", ""曝光率"": ""3.86%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""1.80"", ""收入（元）"": ""0.11""}"
2026-08-31,贴图底部推荐流广告,285,29,0.1018,0,0.0,5.86,0.17,"{""时间"": ""2026-08-31"", ""拉取量"": ""285"", ""曝光量"": ""29"", ""曝光率"": ""10.18%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""5.86"", ""收入（元）"": ""0.17""}"
2026-09-01,文章中部广告,4038,1960,0.4854,4,0.002,2.96,5.8,"{""时间"": ""2026-09-01"", ""拉取量"": ""4,038"", ""曝光量"": ""1,960"", ""曝光率"": ""48.54%"", ""点击量"": ""4"", ""点击率"": ""0.20%"", ""eCPM（元）"": ""2.96"", ""收入（元）"": ""5.80""}"
2026-09-01,文章底部广告,2054,250,0.1217,1,0.004,8.6,2.15,"{""时间"": ""2026-09-01"", ""拉取量"": ""2,054"", ""曝光量"": ""250"", ""曝光率"": ""12.17%"", ""点击量"": ""1"", ""点击率"": ""0.40%"", ""eCPM（元）"": ""8.60"", ""收入（元）"": ""2.15""}"
2026-09-01,留言区广告,1134,35,0.030899999999999997,0,0.0,10.57,0.37,"{""时间"": ""2026-09-01"", ""拉取量"": ""1,134"", ""曝光量"": ""35"", ""曝光率"": ""3.09%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""10.57"", ""收入（元）"": ""0.37""}"
2026-09-01,贴图底部推荐流广告,222,33,0.14859999999999998,1,0.030299999999999997,7.58,0.25,"{""时间"": ""2026-09-01"", ""拉取量"": ""222"", ""曝光量"": ""33"", ""曝光率"": ""14.86%"", ""点击量"": ""1"", ""点击率"": ""3.03%"", ""eCPM（元）"": ""7.58"", ""收入（元）"": ""0.25""}"
2026-09-02,文章中部广告,4084,1970,0.4824,9,0.0046,2.21,4.35,"{""时间"": ""2026-09-02"", ""拉取量"": ""4,084"", ""曝光量"": ""1,970"", ""曝光率"": ""48.24%"", ""点击量"": ""9"", ""点击率"": ""0.46%"", ""eCPM（元）"": ""2.21"", ""收入（元）"": ""4.35""}"
2026-09-02,文章底部广告,2059,266,0.1292,1,0.0038,1.95,0.52,"{""时间"": ""2026-09-02"", ""拉取量"": ""2,059"", ""曝光量"": ""266"", ""曝光率"": ""12.92%"", ""点击量"": ""1"", ""点击率"": ""0.38%"", ""eCPM（元）"": ""1.95"", ""收入（元）"": ""0.52""}"
2026-09-02,留言区广告,978,33,0.0337,0,0.0,2.12,0.07,"{""时间"": ""2026-09-02"", ""拉取量"": ""978"", ""曝光量"": ""33"", ""曝光率"": ""3.37%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.12"", ""收入（元）"": ""0.07""}"
2026-09-02,贴图底部推荐流广告,112,11,0.09820000000000001,0,0.0,3.64,0.04,"{""时间"": ""2026-09-02"", ""拉取量"": ""112"", ""曝光量"": ""11"", ""曝光率"": ""9.82%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.64"", ""收入（元）"": ""0.04""}"
2026-09-03,文章中部广告,3422,1664,0.4863,5,0.003,2.58,4.29,"{""时间"": ""2026-09-03"", ""拉取量"": ""3,422"", ""曝光量"": ""1,664"", ""曝光率"": ""48.63%"", ""点击量"": ""5"", ""点击率"": ""0.30%"", ""eCPM（元）"": ""2.58"", ""收入（元）"": ""4.29""}"
2026-09-03,文章底部广告,1743,241,0.1383,0,0.0,2.53,0.61,"{""时间"": ""2026-09-03"", ""拉取量"": ""1,743"", ""曝光量"": ""241"", ""曝光率"": ""13.83%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.53"", ""收入（元）"": ""0.61""}"
2026-09-03,留言区广告,922,40,0.0434,0,0.0,5.5,0.22,"{""时间"": ""2026-09-03"", ""拉取量"": ""922"", ""曝光量"": ""40"", ""曝光率"": ""4.34%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""5.50"", ""收入（元）"": ""0.22""}"
2026-09-03,贴图底部推荐流广告,106,9,0.0849,1,0.11109999999999999,3.33,0.03,"{""时间"": ""2026-09-03"", ""拉取量"": ""106"", ""曝光量"": ""9"", ""曝光率"": ""8.49%"", ""点击量"": ""1"", ""点击率"": ""11.11%"", ""eCPM（元）"": ""3.33"", ""收入（元）"": ""0.03""}"
2026-09-04,文章中部广告,4526,2109,0.466,11,0.0052,3.15,6.64,"{""时间"": ""2026-09-04"", ""拉取量"": ""4,526"", ""曝光量"": ""2,109"", ""曝光率"": ""46.60%"", ""点击量"": ""11"", ""点击率"": ""0.52%"", ""eCPM（元）"": ""3.15"", ""收入（元）"": ""6.64""}"
2026-09-04,文章底部广告,2307,285,0.1235,0,0.0,7.58,2.16,"{""时间"": ""2026-09-04"", ""拉取量"": ""2,307"", ""曝光量"": ""285"", ""曝光率"": ""12.35%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""7.58"", ""收入（元）"": ""2.16""}"
2026-09-04,留言区广告,1910,90,0.0471,0,0.0,2.67,0.24,"{""时间"": ""2026-09-04"", ""拉取量"": ""1,910"", ""曝光量"": ""90"", ""曝光率"": ""4.71%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""2.67"", ""收入（元）"": ""0.24""}"
2026-09-04,贴图底部推荐流广告,111,11,0.09910000000000001,0,0.0,1.82,0.02,"{""时间"": ""2026-09-04"", ""拉取量"": ""111"", ""曝光量"": ""11"", ""曝光率"": ""9.91%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""1.82"", ""收入（元）"": ""0.02""}"
2026-09-05,文章中部广告,7057,3239,0.45899999999999996,16,0.0049,2.62,8.47,"{""时间"": ""2026-09-05"", ""拉取量"": ""7,057"", ""曝光量"": ""3,239"", ""曝光率"": ""45.90%"", ""点击量"": ""16"", ""点击率"": ""0.49%"", ""eCPM（元）"": ""2.62"", ""收入（元）"": ""8.47""}"
2026-09-05,文章底部广告,3557,409,0.115,0,0.0,3.15,1.29,"{""时间"": ""2026-09-05"", ""拉取量"": ""3,557"", ""曝光量"": ""409"", ""曝光率"": ""11.50%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.15"", ""收入（元）"": ""1.29""}"
2026-09-05,留言区广告,2424,117,0.0483,1,0.0085,4.1,0.48,"{""时间"": ""2026-09-05"", ""拉取量"": ""2,424"", ""曝光量"": ""117"", ""曝光率"": ""4.83%"", ""点击量"": ""1"", ""点击率"": ""0.85%"", ""eCPM（元）"": ""4.10"", ""收入（元）"": ""0.48""}"
2026-09-05,贴图底部推荐流广告,56,7,0.125,1,0.1429,5.71,0.04,"{""时间"": ""2026-09-05"", ""拉取量"": ""56"", ""曝光量"": ""7"", ""曝光率"": ""12.50%"", ""点击量"": ""1"", ""点击率"": ""14.29%"", ""eCPM（元）"": ""5.71"", ""收入（元）"": ""0.04""}"
2026-09-06,文章中部广告,16930,7647,0.4517,18,0.0024,1.92,14.66,"{""时间"": ""2026-09-06"", ""拉取量"": ""16,930"", ""曝光量"": ""7,647"", ""曝光率"": ""45.17%"", ""点击量"": ""18"", ""点击率"": ""0.24%"", ""eCPM（元）"": ""1.92"", ""收入（元）"": ""14.66""}"
2026-09-06,文章底部广告,8471,1257,0.1484,2,0.0016,1.84,2.31,"{""时间"": ""2026-09-06"", ""拉取量"": ""8,471"", ""曝光量"": ""1,257"", ""曝光率"": ""14.84%"", ""点击量"": ""2"", ""点击率"": ""0.16%"", ""eCPM（元）"": ""1.84"", ""收入（元）"": ""2.31""}"
2026-09-06,留言区广告,14918,1500,0.1005,5,0.0033,2.43,3.65,"{""时间"": ""2026-09-06"", ""拉取量"": ""14,918"", ""曝光量"": ""1,500"", ""曝光率"": ""10.05%"", ""点击量"": ""5"", ""点击率"": ""0.33%"", ""eCPM（元）"": ""2.43"", ""收入（元）"": ""3.65""}"
2026-09-06,贴图底部推荐流广告,92,6,0.0652,0,0.0,3.33,0.02,"{""时间"": ""2026-09-06"", ""拉取量"": ""92"", ""曝光量"": ""6"", ""曝光率"": ""6.52%"", ""点击量"": ""0"", ""点击率"": ""0.00%"", ""eCPM（元）"": ""3.33"", ""收入（元）"": ""0.02""}"
